scope,itemId,tcg,name,edition,language,variant,quantity,unitPurchaseValue,status,source,pricingMode,marketUnit,marketTotal,deltaTotal,recoveryRate,matchConfidence,matchReason,productId,productName,productKind,categoryName,productUrl,listingLanguage,listingCondition,liveSampleSize,liveValidListings,liveRawListings,liveLow,scrapeSampleSize,scrapeValidListings,scrapeRawListings,scrapeLow,scrapeProductUrl,scrapeStatus,scrapeReason,fallbackPriceGuideUnit,fallbackUsed,fallbackReason,scryfallResolverStatus,scryfallCardmarketId,scryfallSet,scryfallCollectorNumber,riftboundImageStatus,riftboundImageCode,riftboundExpectedExpansions,riftboundVersionTarget,riftboundImageHeuristic,candidate1Id,candidate1Name,candidate1Score,candidate1Price,candidate1FoilPrice,candidate1Url,candidate2Id,candidate2Name,candidate2Score,candidate2Price,candidate2FoilPrice,candidate2Url,candidate3Id,candidate3Name,candidate3Score,candidate3Price,candidate3FoilPrice,candidate3Url,candidate4Id,candidate4Name,candidate4Score,candidate4Price,candidate4FoilPrice,candidate4Url,candidate5Id,candidate5Name,candidate5Score,candidate5Price,candidate5FoilPrice,candidate5Url
collection,stock-magic-the-gathering-scalding-tarn-zendikar-rising-expeditions-japones-nonfoil,Magic The Gathering,Scalding Tarn,Zendikar Rising Expeditions,Japonés,Non-foil,4.0,23.73,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,36.94,147.76,52.84,155.67,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,494919,Scalding Tarn,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=494919&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,japanese,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=494919&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,36.94,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,494919,zne,7,,,,,,494919,Scalding Tarn,102.0,36.94,36.94,https://www.cardmarket.com/en/Magic/Products?idProduct=494919&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-dauthi-voidwalker-modern-horizons-2-extras-japones-nonfoil,Magic The Gathering,Dauthi Voidwalker,Modern Horizons 2: Extras,Japonés,Non-foil,4.0,17.43,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,7.3,29.2,-40.52,41.88,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,566852,Dauthi Voidwalker,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=566852&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,japanese,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=566852&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,7.3,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,566852,mh2,450,,,,,,566852,Dauthi Voidwalker,102.0,7.3,7.3,https://www.cardmarket.com/en/Magic/Products?idProduct=566852&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-underworld-breach-theros-beyond-death-extras-ingles-nonfoil,Magic The Gathering,Underworld Breach,Theros Beyond Death: Extras,Inglés,Non-foil,4.0,17.33,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,11.06,44.24,-25.08,63.82,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,430209,Underworld Breach,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=430209&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=430209&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,11.06,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,430209,thb,324,,,,,,430209,Underworld Breach,102.0,11.06,11.06,https://www.cardmarket.com/en/Magic/Products?idProduct=430209&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-kaito-bane-of-nightmares-duskmourn-house-of-horror-extras-ingles-nonfoil,Magic The Gathering,"Kaito, Bane of Nightmares",Duskmourn: House of Horror: Extras,Inglés,Non-foil,2.0,33.74,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,69.99,139.98,72.5,207.44,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,788216,"Kaito, Bane of Nightmares",single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=788216&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=788216&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,69.99,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,788216,dsk,409,,,,,,788216,"Kaito, Bane of Nightmares",102.0,69.99,69.99,https://www.cardmarket.com/en/Magic/Products?idProduct=788216&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-riftbound-viktor-herald-of-the-arcane-origins-ingles-foil,Riftbound,"Viktor, Herald of the Arcane",Origins,Inglés,Foil,1.0,67.06,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,60.96,60.96,-6.1,90.9,174.7,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,847517,"Viktor, Herald of the Arcane",single,Riftbound Single,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor%2C+Herald+of+the+Arcane,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor%2C+Herald+of+the+Arcane,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,60.96,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,,,,,resolved,OGN-308,6286,showcase,False,847517,"Viktor, Herald of the Arcane",174.7,60.96,60.96,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor%2C+Herald+of+the+Arcane,847465,"Viktor, Herald of the Arcane",145.34,0.14,0.14,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor%2C+Herald+of+the+Arcane,847518,"Viktor, Herald of the Arcane",145.0,0.0,0.0,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor%2C+Herald+of+the+Arcane,847297,Herald of Scales,103.36,0.15,0.15,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Herald+of+Scales,862851,Viktor Trial Deck,98.68,55.71,55.71,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor+Trial+Deck
collection,stock-riftbound-lonely-poro-unleashed-ingles-foil,Riftbound,Lonely Poro,Unleashed,Inglés,Foil,1.0,67.01,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,76.0,76.0,8.99,113.42,163.62,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,884213,Lonely Poro,single,Riftbound Single,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Lonely+Poro,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Lonely+Poro,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,76.0,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,,,,,resolved,UNL-221,6491,base,False,884213,Lonely Poro,163.62,76.0,76.0,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Lonely+Poro,884212,Pouty Poro,119.85,50.33,50.33,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Pouty+Poro,884143,Loyal Poro,115.77,0.1,0.1,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Loyal+Poro,884217,Daring Poro,112.79,76.71,76.71,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Daring+Poro,884216,Mystic Poro,110.29,46.66,46.66,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Mystic+Poro
collection,stock-riftbound-sett-brawler-origins-ingles-foil,Riftbound,"Sett, Brawler",Origins,Inglés,Foil,3.0,21.84,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,22.5,67.5,1.98,103.02,164.67,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,847329,"Sett, Brawler",single,Riftbound Single,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Sett%2C+Brawler,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Sett%2C+Brawler,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,22.5,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,,,,,resolved,OGN-164A,6286,alternate,True,847329,"Sett, Brawler",164.67,22.5,22.5,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Sett%2C+Brawler,847330,"Sett, Brawler",161.51,30.0,30.0,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Sett%2C+Brawler,847521,"Sett, The Boss",113.95,17.9,17.9,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Sett%2C+The+Boss,847469,"Sett, The Boss",96.14,0.3,0.3,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Sett%2C+The+Boss,847522,"Sett, The Boss",96.14,0.0,0.0,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Sett%2C+The+Boss
collection,stock-magic-the-gathering-ugin-eye-of-the-storms-tarkir-dragonstorm-extras-japones-nonfoil,Magic The Gathering,"Ugin, Eye of the Storms",Tarkir: Dragonstorm: Extras,Japonés,Non-foil,2.0,65.45,scrape_blocked,Cardmarket Data Tables + Direct Scraping,scrape,,,,,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge,817950,"Ugin, Eye of the Storms",single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=817950&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,japanese,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=817950&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,0.0,False,,resolved,817950,tdm,409,,,,,,817950,"Ugin, Eye of the Storms",102.0,0.0,0.0,https://www.cardmarket.com/en/Magic/Products?idProduct=817950&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-lightning-bolt-fourth-edition-black-bordered-japones-nonfoil,Magic The Gathering,Lightning Bolt,Fourth Edition: Black Bordered,Japonés,Non-foil,4.0,16.36,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,18.26,73.04,7.6,111.61,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,251379,Lightning Bolt,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=251379&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,japanese,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=251379&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,18.26,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,251379,4bb,208,,,,,,251379,Lightning Bolt,100.0,18.26,18.26,https://www.cardmarket.com/en/Magic/Products?idProduct=251379&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-karn-the-great-creator-war-of-the-spark-espanol-nonfoil,Magic The Gathering,"Karn, the Great Creator",War of the Spark,Español,Non-foil,4.0,16.32,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,4.17,16.68,-48.6,25.55,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,372131,"Karn, the Great Creator",single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=372131&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,spanish,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=372131&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,4.17,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,372131,war,1,,,,,,372131,"Karn, the Great Creator",102.0,4.17,4.17,https://www.cardmarket.com/en/Magic/Products?idProduct=372131&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-abhorrent-oculus-duskmourn-house-of-horror-extras-ingles-nonfoil,Magic The Gathering,Abhorrent Oculus,Duskmourn: House of Horror: Extras,Inglés,Non-foil,4.0,16.27,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,17.65,70.6,5.52,108.48,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,788142,Abhorrent Oculus,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=788142&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=788142&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,17.65,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,788142,dsk,344,,,,,,788142,Abhorrent Oculus,102.0,17.65,17.65,https://www.cardmarket.com/en/Magic/Products?idProduct=788142&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-riftbound-defiant-dance-spiritforged-ingles-foil,Riftbound,Defiant Dance,Spiritforged,Inglés,Foil,3.0,21.68,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,23.86,71.58,6.54,110.06,163.95,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,866943,Defiant Dance,single,Riftbound Single,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Defiant+Dance,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Defiant+Dance,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,23.86,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,,,,,resolved,SFD-196,6399,base,False,866943,Defiant Dance,163.95,23.86,23.86,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Defiant+Dance,871909,Spiritforged: Uncommon Set,86.31,15.57,15.57,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Spiritforged%3A+Uncommon+Set,871910,Spiritforged: Rare Set,68.8,16.64,16.64,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Spiritforged%3A+Rare+Set,871891,Spiritforged: Pre-Rift Event Kit,60.52,37.8,37.8,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Spiritforged%3A+Pre-Rift+Event+Kit,864143,"Spiritforged Booster Box (Chinese, Slim)",56.69,33.27,33.27,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Spiritforged+Booster+Box+%28Chinese%2C+Slim%29
collection,stock-riftbound-unleashed-booster-box-unleashed-ingles-foil,Riftbound,Unleashed Booster Box,Unleashed,Inglés,Foil,1.0,65.0,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,103.26,103.26,38.26,158.86,159.91,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,872923,Unleashed Booster Box,nonsingle,Riftbound Display,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Unleashed+Booster+Box,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Unleashed+Booster+Box,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,103.26,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,,,,,resolved,,6491,base,False,872923,Unleashed Booster Box,159.91,103.26,103.26,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Unleashed+Booster+Box,884445,"Unleashed Booster Box (Chinese, Jumbo)",132.09,43.66,43.66,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Unleashed+Booster+Box+%28Chinese%2C+Jumbo%29,886611,Unleashed: Uncommon Set,130.11,6.69,6.69,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Unleashed%3A+Uncommon+Set,886612,Unleashed: Rare Set,125.04,36.78,36.78,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Unleashed%3A+Rare+Set,872949,Unleashed Booster,123.88,4.88,4.88,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Unleashed+Booster
collection,stock-magic-the-gathering-wistfulness-lorwyn-eclipsed-extras-ingles-nonfoil,Magic The Gathering,Wistfulness,Lorwyn Eclipsed: Extras,Inglés,Non-foil,4.0,15.85,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,18.22,72.88,9.48,114.95,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,865198,Wistfulness,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=865198&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=865198&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,18.22,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,865198,ecl,296,,,,,,865198,Wistfulness,102.0,18.22,18.22,https://www.cardmarket.com/en/Magic/Products?idProduct=865198&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-walking-ballista-aether-revolt-ingles-nonfoil,Magic The Gathering,Walking Ballista,Aether Revolt,Inglés,Non-foil,4.0,15.66,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,7.16,28.64,-34.0,45.72,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,294829,Walking Ballista,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=294829&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=294829&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,7.16,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,294829,aer,181,,,,,,294829,Walking Ballista,102.0,7.16,7.16,https://www.cardmarket.com/en/Magic/Products?idProduct=294829&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-riftbound-fiora-grand-duelist-spiritforged-ingles-foil,Riftbound,"Fiora, Grand Duelist",Spiritforged,Inglés,Foil,1.0,62.52,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,65.0,65.0,2.48,103.97,175.49,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,866998,"Fiora, Grand Duelist",single,Riftbound Single,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Fiora%2C+Grand+Duelist,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Fiora%2C+Grand+Duelist,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,65.0,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,,,,,resolved,SFD-251,6399,showcase,False,866998,"Fiora, Grand Duelist",175.49,65.0,65.0,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Fiora%2C+Grand+Duelist,866952,"Fiora, Grand Duelist",145.22,0.09,0.09,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Fiora%2C+Grand+Duelist,866927,"Fiora, Worthy",97.5,6.75,6.75,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Fiora%2C+Worthy,866899,Laurent Duelist,97.46,0.04,0.04,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Laurent+Duelist,866846,"Fiora, Peerless",97.22,2.1,2.1,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Fiora%2C+Peerless
collection,stock-riftbound-viktor-leader-origins-promos-ingles-foil,Riftbound,"Viktor, Leader",Origins: Promos,Inglés,Foil,1.0,62.35,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,3.49,3.49,-58.86,5.6,145.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,847437,"Viktor, Leader",single,Riftbound Single,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor%2C+Leader,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor%2C+Leader,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,3.49,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,,,,,resolved,OGN-246B,6286,promo,True,847437,"Viktor, Leader",145.0,3.49,3.49,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor%2C+Leader,847439,"Viktor, Leader",145.0,5.0,5.0,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor%2C+Leader,847517,"Viktor, Herald of the Arcane",110.75,60.96,60.96,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor%2C+Herald+of+the+Arcane,847258,"Viktor, Innovator",99.69,0.14,0.14,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor%2C+Innovator,847259,"Viktor, Innovator",99.69,0.0,0.0,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Viktor%2C+Innovator
